"ts_code","symbol","name","area","industry","fullname","market","list_date"
"000875.SZ",875,吉电股份,吉林,火力发电,吉林电力股份有限公司,主板,20020926
"000876.SZ",876,新希望,四川,饲料,新希望六和股份有限公司,主板,19980311
"000877.SZ",877,天山股份,新疆,水泥,新疆天山水泥股份有限公司,主板,19990107
"000878.SZ",878,云南铜业,云南,铜,云南铜业股份有限公司,主板,19980602
"000882.SZ",882,华联股份,北京,其他商业,北京华联商厦股份有限公司,主板,19980616
"000883.SZ",883,湖北能源,湖北,火力发电,湖北能源集团股份有限公司,主板,19980519
"000885.SZ",885,城发环境,河南,环境保护,城发环境股份有限公司,主板,19990319
"000886.SZ",886,海南高速,海南,区域地产,海南高速公路股份有限公司,主板,19980123
"000887.SZ",887,中鼎股份,安徽,汽车配件,安徽中鼎密封件股份有限公司,主板,19981203
"000888.SZ",888,峨眉山A,四川,旅游景点,峨眉山旅游股份有限公司,主板,19971021
"000890.SZ",890,法尔胜,江苏,钢加工,江苏法尔胜股份有限公司,主板,19990119
"000892.SZ",892,欢瑞世纪,重庆,影视音像,欢瑞世纪联合股份有限公司,主板,19990115
"000895.SZ",895,双汇发展,河南,食品,河南双汇投资发展股份有限公司,主板,19981210
"000897.SZ",897,津滨发展,天津,区域地产,天津津滨发展股份有限公司,主板,19990422
"000898.SZ",898,鞍钢股份,辽宁,普钢,鞍钢股份有限公司,主板,19971225
"000900.SZ",900,现代投资,湖南,路桥,现代投资股份有限公司,主板,19990128
"000901.SZ",901,航天科技,黑龙江,汽车配件,航天科技控股集团股份有限公司,主板,19990401
"000902.SZ",902,新洋丰,湖北,农药化肥,新洋丰农业科技股份有限公司,主板,19990408
"000903.SZ",903,云内动力,云南,汽车配件,昆明云内动力股份有限公司,主板,19990415
"000905.SZ",905,厦门港务,福建,港口,厦门港务发展股份有限公司,主板,19990429
"000906.SZ",906,浙商中拓,浙江,仓储物流,浙商中拓集团股份有限公司,主板,19990707
"000908.SZ",908,景峰医药,湖南,化学制药,湖南景峰医药股份有限公司,主板,19990203
"000909.SZ",909,数源科技,浙江,综合类,数源科技股份有限公司,主板,19990507
"000910.SZ",910,大亚圣象,江苏,家居用品,大亚圣象家居股份有限公司,主板,19990630
"000911.SZ",911,南宁糖业,广西,食品,南宁糖业股份有限公司,主板,19990527
"000912.SZ",912,泸天化,四川,农药化肥,四川泸天化股份有限公司,主板,19990603
"000913.SZ",913,钱江摩托,浙江,摩托车,浙江钱江摩托股份有限公司,主板,19990514
"000915.SZ",915,华特达因,山东,化学制药,山东华特达因健康股份有限公司,主板,19990609
"000917.SZ",917,电广传媒,湖南,影视音像,湖南电广传媒股份有限公司,主板,19990325
"000918.SZ",918,嘉凯城,浙江,全国地产,嘉凯城集团股份有限公司,主板,19990720
"000919.SZ",919,金陵药业,江苏,化学制药,金陵药业股份有限公司,主板,19991118
"000920.SZ",920,沃顿科技,贵州,环境保护,沃顿科技股份有限公司,主板,19990616
"000921.SZ",921,海信家电,广东,家用电器,海信家电集团股份有限公司,主板,19990713
"000922.SZ",922,佳电股份,黑龙江,电气设备,哈尔滨电气集团佳木斯电机股份有限公司,主板,19990618
"000923.SZ",923,河钢资源,河北,普钢,河钢资源股份有限公司,主板,19990714
"000925.SZ",925,众合科技,浙江,运输设备,浙江众合科技股份有限公司,主板,19990611
"000926.SZ",926,福星股份,湖北,区域地产,湖北福星科技股份有限公司,主板,19990618
"000927.SZ",927,中国铁物,天津,仓储物流,中国铁路物资股份有限公司,主板,19990727
"000928.SZ",928,中钢国际,吉林,建筑工程,中钢国际工程技术股份有限公司,主板,19990312
"000929.SZ",929,兰州黄河,甘肃,啤酒,兰州黄河企业股份有限公司,主板,19990623
"000930.SZ",930,中粮科技,安徽,农业综合,中粮生物科技股份有限公司,主板,19990712
"000931.SZ",931,中关村,北京,化学制药,北京中关村科技发展(控股)股份有限公司,主板,19990712
"000932.SZ",932,华菱钢铁,湖南,普钢,湖南华菱钢铁股份有限公司,主板,19990803
"000935.SZ",935,四川双马,四川,水泥,四川和谐双马股份有限公司,主板,19990824
"000936.SZ",936,华西股份,江苏,化纤,江苏华西村股份有限公司,主板,19990810
"000937.SZ",937,冀中能源,河北,煤炭开采,冀中能源股份有限公司,主板,19990909
"000938.SZ",938,紫光股份,北京,软件服务,紫光股份有限公司,主板,19991104
"000948.SZ",948,南天信息,云南,软件服务,云南南天电子信息产业股份有限公司,主板,19991014
"000949.SZ",949,新乡化纤,河南,化纤,新乡化纤股份有限公司,主板,19991021
"000950.SZ",950,重药控股,重庆,医药商业,重药控股股份有限公司,主板,19990916
"000951.SZ",951,中国重汽,山东,汽车整车,中国重汽集团济南卡车股份有限公司,主板,19991125
"000952.SZ",952,广济药业,湖北,化学制药,湖北广济药业股份有限公司,主板,19991112
"000953.SZ",953,河化股份,广西,化学制药,广西河池化工股份有限公司,主板,19991202
"000955.SZ",955,欣龙控股,海南,纺织,欣龙控股(集团)股份有限公司,主板,19991209
"000958.SZ",958,电投产融,河北,多元金融,国家电投集团产融控股股份有限公司,主板,19991223
"000960.SZ",960,锡业股份,云南,小金属,云南锡业股份有限公司,主板,20000221
"000961.SZ",961,中南建设,江苏,全国地产,江苏中南建设集团股份有限公司,主板,20000301
"000962.SZ",962,东方钽业,宁夏,小金属,宁夏东方钽业股份有限公司,主板,20000120
"000963.SZ",963,华东医药,浙江,化学制药,华东医药股份有限公司,主板,20000127
"000965.SZ",965,天保基建,天津,区域地产,天津天保基建股份有限公司,主板,20000406
"000966.SZ",966,长源电力,湖北,火力发电,国家能源集团长源电力股份有限公司,主板,20000316
"000967.SZ",967,盈峰环境,浙江,环境保护,盈峰环境科技集团股份有限公司,主板,20000330
"000968.SZ",968,蓝焰控股,山西,石油开采,山西蓝焰控股股份有限公司,主板,20000622
"000969.SZ",969,安泰科技,北京,小金属,安泰科技股份有限公司,主板,20000529
"000971.SZ",971,ST高升,湖北,互联网,高升控股股份有限公司,主板,20000427
"000973.SZ",973,佛塑科技,广东,塑料,佛山佛塑科技集团股份有限公司,主板,20000525
"000976.SZ",976,华铁股份,广东,运输设备,广东华铁通达高铁装备股份有限公司,主板,20000601
"000977.SZ",977,浪潮信息,山东,IT设备,浪潮电子信息产业股份有限公司,主板,20000608
"000978.SZ",978,桂林旅游,广西,旅游景点,桂林旅游股份有限公司,主板,20000518
"000982.SZ",982,中银绒业,宁夏,纺织,宁夏中银绒业股份有限公司,主板,20000706
"000985.SZ",985,大庆华科,黑龙江,化工原料,大庆华科股份有限公司,主板,20000726
"000987.SZ",987,越秀资本,广东,多元金融,广州越秀资本控股集团股份有限公司,主板,20000718
"000988.SZ",988,华工科技,湖北,专用机械,华工科技产业股份有限公司,主板,20000608
"000989.SZ",989,九芝堂,湖南,中成药,九芝堂股份有限公司,主板,20000628
"000990.SZ",990,诚志股份,江西,化工原料,诚志股份有限公司,主板,20000706
"000993.SZ",993,闽东电力,福建,水力发电,福建闽东电力股份有限公司,主板,20000731
"000996.SZ",996,中国中期,北京,汽车服务,中国中期投资股份有限公司,主板,20000718
"000997.SZ",997,新大陆,福建,软件服务,新大陆数字技术股份有限公司,主板,20000807
"000998.SZ",998,隆平高科,湖南,种植业,袁隆平农业高科技股份有限公司,主板,20001211
"000999.SZ",999,华润三九,深圳,中成药,华润三九医药股份有限公司,主板,20000309
"001201.SZ",1201,东瑞股份,广东,农业综合,东瑞食品集团股份有限公司,主板,20210428
"001202.SZ",1202,炬申股份,广东,仓储物流,广东炬申物流股份有限公司,主板,20210429
"001203.SZ",1203,大中矿业,内蒙,普钢,内蒙古大中矿业股份有限公司,主板,20210510
"001205.SZ",1205,盛航股份,江苏,水运,南京盛航海运股份有限公司,主板,20210513
"001206.SZ",1206,依依股份,天津,造纸,天津市依依卫生用品股份有限公司,主板,20210518
"001207.SZ",1207,联科科技,山东,化工原料,山东联科科技股份有限公司,主板,20210623
"001208.SZ",1208,华菱线缆,湖南,电气设备,湖南华菱线缆股份有限公司,主板,20210624
"001209.SZ",1209,洪兴股份,广东,服饰,广东洪兴实业股份有限公司,主板,20210723
"001210.SZ",1210,金房节能,北京,供气供热,北京金房暖通节能技术股份有限公司,主板,20210729
"001211.SZ",1211,双枪科技,浙江,家居用品,双枪科技股份有限公司,主板,20210805
"001212.SZ",1212,中旗新材,广东,其他建材,广东中旗新材料股份有限公司,主板,20210823
"001213.SZ",1213,中铁特货,北京,仓储物流,中铁特货物流股份有限公司,主板,20210908
"001215.SZ",1215,千味央厨,河南,食品,郑州千味央厨食品股份有限公司,主板,20210906
"001216.SZ",1216,华瓷股份,湖南,家居用品,湖南华联瓷业股份有限公司,主板,20211019
"001217.SZ",1217,华尔泰,安徽,化工原料,安徽华尔泰化工股份有限公司,主板,20210929
"001218.SZ",1218,丽臣实业,湖南,化工原料,湖南丽臣实业股份有限公司,主板,20211015
"001219.SZ",1219,青岛食品,山东,食品,青岛食品股份有限公司,主板,20211021
"001267.SZ",1267,汇绿生态,湖北,建筑工程,汇绿生态科技集团股份有限公司,主板,20211117
"001288.SZ",1288,运机集团,四川,专用机械,四川省自贡运输机械集团股份有限公司,主板,20211101
"001296.SZ",1296,长江材料,重庆,其他建材,重庆长江造型材料(集团)股份有限公司,主板,20211224
"001317.SZ",1317,三羊马,重庆,仓储物流,三羊马(重庆)物流股份有限公司,主板,20211130
"001696.SZ",1696,宗申动力,重庆,摩托车,重庆宗申动力机械股份有限公司,主板,19970306
"001872.SZ",1872,招商港口,深圳,港口,招商局港口集团股份有限公司,主板,19930505
"001896.SZ",1896,豫能控股,河南,火力发电,河南豫能控股股份有限公司,主板,19980122
"001914.SZ",1914,招商积余,深圳,房产服务,招商局积余产业运营服务股份有限公司,主板,19940928
"001965.SZ",1965,招商公路,天津,路桥,招商局公路网络科技控股股份有限公司,主板,20171225
"002001.SZ",2001,新和成,浙江,化学制药,浙江新和成股份有限公司,中小板,20040625
"002002.SZ",2002,鸿达兴业,江苏,化工原料,鸿达兴业股份有限公司,中小板,20040625
"002003.SZ",2003,伟星股份,浙江,服饰,浙江伟星实业发展股份有限公司,中小板,20040625
"002004.SZ",2004,华邦健康,重庆,农药化肥,华邦生命健康股份有限公司,中小板,20040625
"002005.SZ",2005,ST德豪,安徽,家用电器,安徽德豪润达电气股份有限公司,中小板,20040625
"002006.SZ",2006,精功科技,浙江,专用机械,浙江精功科技股份有限公司,中小板,20040625
"002007.SZ",2007,华兰生物,河南,生物制药,华兰生物工程股份有限公司,中小板,20040625
"002008.SZ",2008,大族激光,深圳,电器仪表,大族激光科技产业集团股份有限公司,中小板,20040625
"002009.SZ",2009,天奇股份,江苏,工程机械,天奇自动化工程股份有限公司,中小板,20040629
"002010.SZ",2010,传化智联,浙江,仓储物流,传化智联股份有限公司,中小板,20040629
"002012.SZ",2012,凯恩股份,浙江,造纸,浙江凯恩特种材料股份有限公司,中小板,20040705
"002014.SZ",2014,永新股份,安徽,塑料,黄山永新股份有限公司,中小板,20040708
"002015.SZ",2015,协鑫能科,江苏,新型电力,协鑫能源科技股份有限公司,中小板,20040708
"002016.SZ",2016,世荣兆业,广东,区域地产,广东世荣兆业股份有限公司,中小板,20040708
"002017.SZ",2017,东信和平,广东,通信设备,东信和平科技股份有限公司,中小板,20040713
"002019.SZ",2019,亿帆医药,浙江,化学制药,亿帆医药股份有限公司,中小板,20040713
"002020.SZ",2020,京新药业,浙江,化学制药,浙江京新药业股份有限公司,中小板,20040715
"002021.SZ",2021,ST中捷,浙江,纺织机械,中捷资源投资股份有限公司,中小板,20040715
"002023.SZ",2023,海特高新,四川,航空,四川海特高新技术股份有限公司,中小板,20040721
"002025.SZ",2025,航天电器,贵州,元器件,贵州航天电器股份有限公司,中小板,20040726
"002026.SZ",2026,山东威达,山东,机械基件,山东威达机械股份有限公司,中小板,20040727
"002027.SZ",2027,分众传媒,广东,广告包装,分众传媒信息技术股份有限公司,中小板,20040804
"002028.SZ",2028,思源电气,上海,电气设备,思源电气股份有限公司,中小板,20040805
"002029.SZ",2029,七匹狼,福建,服饰,福建七匹狼实业股份有限公司,中小板,20040806
"002030.SZ",2030,达安基因,广东,医疗保健,广州达安基因股份有限公司,中小板,20040809
"002031.SZ",2031,巨轮智能,广东,汽车配件,巨轮智能装备股份有限公司,中小板,20040816
"002032.SZ",2032,苏泊尔,浙江,家用电器,浙江苏泊尔股份有限公司,中小板,20040817
"002033.SZ",2033,丽江股份,云南,旅游景点,丽江玉龙旅游股份有限公司,中小板,20040825
"002034.SZ",2034,旺能环境,浙江,环境保护,旺能环境股份有限公司,中小板,20040826
"002035.SZ",2035,华帝股份,广东,家用电器,华帝股份有限公司,中小板,20040901
"002036.SZ",2036,联创电子,江西,元器件,联创电子科技股份有限公司,中小板,20040903
"002037.SZ",2037,保利联合,贵州,化工原料,保利联合化工控股集团股份有限公司,中小板,20040908
